,,
167,-19.054445,-169.867233
168,-40.900557,174.885971
169,21.512583,55.923255
170,8.537981,-80.782127
171,-9.189967,-75.015152
172,-17.679742,-149.406843
173,-6.314993,143.95555
174,12.879721,121.774017
175,30.375321,69.345116
176,51.919438,19.145136
177,46.941936,-56.27111
178,-24.703615,-127.439308
179,18.220833,-66.590149
180,31.952162,35.233154
181,39.399872,-8.224454
182,7.51498,134.58252
183,-23.442503,-58.443832
184,25.354826,51.183884
185,-21.115141,55.536384
186,45.943161,24.96676
187,44.016521,21.005859
188,61.52401,105.318756
189,-1.940278,29.873888
190,23.885942,45.079162
191,-9.64571,160.156194
192,-4.679574,55.491977
193,12.862807,30.217636
194,60.128161,18.643501
195,1.352083,103.819836
196,-24.143474,-10.030696
197,46.151241,14.995463
198,77.553604,23.670272
199,48.669026,19.699024
200,8.460555,-11.779889
201,43.94236,12.457777
202,14.497401,-14.452362
203,5.152149,46.199616
204,3.919305,-56.027783
205,0.18636,6.613081
206,13.794185,-88.89653
207,34.802075,38.996815
208,-26.522503,31.465866
209,21.694025,-71.797928
210,15.454166,18.732207
211,-49.280366,69.348557
212,8.619543,0.824782
213,15.870032,100.992541
214,38.861034,71.276093
215,-8.967363,-171.855881
216,-8.874217,125.727539
217,38.969719,59.556278
218,33.886917,9.537499
219,-21.178986,-175.198242
220,38.963745,35.243322
221,10.691803,-61.222503
222,-7.109535,177.64933
223,23.69781,120.960515
224,-6.369028,34.888822
225,48.379433,31.16558
226,1.373333,32.290275
228,37.09024,-95.712891
229,-32.522779,-55.765835
230,41.377491,64.585262
231,41.902916,12.453389
232,12.984305,-61.287228
233,6.42375,-66.58973
234,18.420695,-64.639968
235,18.335765,-64.896335
236,14.058324,108.277199
237,-15.376706,166.959158
238,-13.768752,-177.156097
239,-13.759029,-172.104629
240,42.602636,20.902977
241,15.552727,48.516388
242,-12.8275,45.166244
243,-30.559482,22.937506
244,-13.133897,27.849332
245,-19.015438,29.154857
